playlist_url,year,track_id,track_name,album,artist_id,artist_name,artist_genres,track_popularity,artist_popularity,primary_genre,genre_grouped,genre_list,genre_grouped2
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,3AJwUDP919kvQ9QcozQPxg,Yellow,Parachutes,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,"['permanent wave', 'pop']",91,86,permanent wave,Other,"['permanent wave', 'pop']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,Enema Of The State,6FBDaR13swtiWwGhX1WQsP,blink-182,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",84,75,alternative metal,alternative metal,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",modern rock
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,3y4LxiYMgDl4RethdzpmNe,Breathe,Breathe,25NQNriVT2YbSW80ILRWJa,Faith Hill,"['contemporary country', 'country', 'country dawn', 'country road']",69,61,contemporary country,Other,"['contemporary country', 'country', 'country dawn', 'country road']",country
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,60a0Rd6pjrkxjPbaKzXjfq,In the End,Hybrid Theory (Bonus Edition),6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",88,83,alternative metal,alternative metal,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",rock
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,No Strings Attached,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,"['boy band', 'dance pop', 'pop']",74,65,boy band,boy band,"['boy band', 'dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5Mmk2ii6laakqfeCT7OnVD,Thong Song,Unleash The Dragon,6x9QLdzo6eBZxJ1bHsDkjg,Sisqo,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'urban contemporary']",73,56,contemporary r&b,Other,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'urban contemporary']",hip pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,The Marshall Mathers LP,7dGJo4pcD2V6oG8kP0tJRR,Eminem,"['detroit hip hop', 'hip hop', 'rap']",88,88,detroit hip hop,Other,"['detroit hip hop', 'hip hop', 'rap']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7oQSevUCbYs4QawXTHQVV1,Rock DJ,Sing When You're Winning,2HcwFjNelS49kFbfvMxQYw,Robbie Williams,"['dance rock', 'europop']",57,69,dance rock,Other,"['dance rock', 'europop']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7H6ev70Weq6DdpZyyTmUXk,Say My Name,The Writing's On The Wall,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",80,69,dance pop,dance pop,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,64BbK9SFKH2jk86U3dGj2P,Otherside,Californication (Deluxe Edition),0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",83,80,alternative rock,Other,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",rock
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,The Better Life,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",82,69,alternative metal,alternative metal,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",rock
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,2001,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",82,78,g funk,Other,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo (Remastered),0AkpPlFLnr0VQwZQeMGht0,Modjo,"['disco house', 'filter house']",79,58,disco house,Other,"['disco house', 'filter house']",edm
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5XVjNRubJUW0iPhhSWpLCj,Better Off Alone,Who Needs Guitars Anyway?,2tbvDi9eXf9XXp06LupkED,Alice Deejay,"['bouncy house', 'eurodance']",79,58,bouncy house,Other,"['bouncy house', 'eurodance']",edm
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Chocolate Starfish And The Hot Dog Flavored Water,165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",77,73,alternative metal,alternative metal,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",rock
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,52LJ3hyknOijCrE5gCD0rE,L'Amour Toujours,L'Amour Toujours,1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,"['eurodance', 'italo dance']",77,66,eurodance,Other,"['eurodance', 'italo dance']",other
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,Wheatus,4mYFgEjpQT4IKOrjOUKyXu,Wheatus,[],76,58,,Other,[],other
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,Black & Blue,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,"['boy band', 'dance pop', 'pop']",74,73,boy band,boy band,"['boy band', 'dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',Vol. 3... Life And Times Of S. Carter,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",74,82,east coast hip hop,Other,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,0LWkaEyQRkF0XAms8Bg1fC,Party Up,...And Then There Was X,1HwM5zlC5qNWhJtM00yXzG,DMX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",73,68,east coast hip hop,Other,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",The Writing's On The Wall,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",73,69,dance pop,dance pop,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6Sy9BUbgFse0n0LPA5lwy5,Sandstorm,"Before the Storm, Special Edition",0LhHRmSd1EYM5QdNeNnCoQ,Darude,"['eurodance', 'finnish edm']",73,57,eurodance,Other,"['eurodance', 'finnish edm']",edm
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,0gPQTLaqHDgdupKEok7J2x,7 Days,Born to Do It,2JyWXPbkqI5ZJa3gwqVa0c,Craig David,['british soul'],73,62,british soul,Other,['british soul'],r&b
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6qc34bnVOyqGDPni8H5W0U,Amazed,Lonely Grill,3qbnxnvUqR14MJ9g8QwZJK,Lonestar,"['contemporary country', 'country', 'country road']",72,57,contemporary country,Other,"['contemporary country', 'country', 'country road']",country
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),Country Grammar,2gBjLmx6zQnFGQJCAQpRgw,Nelly,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",72,73,dance pop,dance pop,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5OQGeJ1ceykovrykZsGhqL,Breathless,In Blue,1VbWUxZTRNY2gw3qZ1tg9W,The Corrs,"['celtic rock', 'europop', 'pop rock']",72,59,celtic rock,Other,"['celtic rock', 'europop', 'pop rock']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5p0ietGkLNEqx1Z7ijkw5g,My Love,Coast To Coast (Expanded Edition),5Z1CCuBsyhEHngq3U5IraY,Westlife,['boy band'],72,67,boy band,boy band,['boy band'],other
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,No Strings Attached,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,"['boy band', 'dance pop', 'pop']",71,65,boy band,boy band,"['boy band', 'dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,I Need You,2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,"['contemporary country', 'country', 'country dawn', 'country road']",71,59,contemporary country,Other,"['contemporary country', 'country', 'country dawn', 'country road']",country
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6Wnlq1Pu3I0BajLvxn05Vr,Try Again,Aaliyah,0urTpYCsixqZwgNTkPJOJ4,Aaliyah,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",70,65,contemporary r&b,Other,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,The Heat,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,"['contemporary r&b', 'dance pop', 'r&b', 'urban contemporary']",70,61,contemporary r&b,Other,"['contemporary r&b', 'dance pop', 'r&b', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2TTYIwTM2iLC1YOyHuhRMt,Lucky,Oops!... I Did It Again,26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop']",69,78,dance pop,dance pop,"['dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,The Madding Crowd,306JHpIRGVaQd6OltnOzUO,Nine Days,['pop rock'],69,49,pop rock,Other,['pop rock'],pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1m2xMsxbtxv21Brome189p,I Wanna Know,My Name Is Joe,3zTOe1BtyTkwNvYZOxXktX,Joe,"['contemporary r&b', 'r&b', 'urban contemporary']",69,62,contemporary r&b,Other,"['contemporary r&b', 'r&b', 'urban contemporary']",r&b
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1H5tvpoApNDxvxDexoaAUo,Who Let The Dogs Out,Who Let The Dogs Out,67FFKYikvTlvsPNk4NPOYJ,Baha Men,['bahamian pop'],68,48,bahamian pop,Other,['bahamian pop'],pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7GHKA8GIMcND6c5nN1sFnD,Sexbomb,Reload,1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,"['adult standards', 'british invasion']",68,62,adult standards,Other,"['adult standards', 'british invasion']",other
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",Survivor,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",68,69,dance pop,dance pop,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,46n2EGFnPC3tzWCN1Aqe26,This I Promise You,No Strings Attached,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,"['boy band', 'dance pop', 'pop']",68,65,boy band,boy band,"['boy band', 'dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5PMKzsUsTpZZGsCcJBuhP2,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Where I Wanna Be,5KNqYrivNgVCHBssEUSu5B,Donell Jones,"['contemporary r&b', 'r&b', 'urban contemporary']",68,54,contemporary r&b,Other,"['contemporary r&b', 'r&b', 'urban contemporary']",r&b
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1VuBmEauSZywQVtqbxNqka,Beautiful Day,All That You Can't Leave Behind,51Blml2LZPmy7TTiAg47vQ,U2,"['irish rock', 'permanent wave', 'rock']",68,75,irish rock,Other,"['irish rock', 'permanent wave', 'rock']",rock
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,0ZqveF2rEFlz2oqF2xrriP,The Riddle,L'Amour Toujours,1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,"['eurodance', 'italo dance']",68,66,eurodance,Other,"['eurodance', 'italo dance']",other
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,65B1tEOv5W294uCKbmEcFV,I Hope You Dance,I Hope You Dance,738OS3zrCO782uDiUN9pet,Lee Ann Womack,"['contemporary country', 'country', 'country dawn', 'country road']",67,57,contemporary country,Other,"['contemporary country', 'country', 'country dawn', 'country road']",country
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Remaster,Blue,6TcnmlCSxihzWOQJ8k0rNS,Third Eye Blind,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge']",67,62,alternative metal,alternative metal,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7A0apkTSTvMbSI7yplcmlh,Come on over Baby (All I Want Is You) - Radio Version,Christina Aguilera (Expanded Edition),1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,"['dance pop', 'pop']",67,75,dance pop,dance pop,"['dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,4Y8q64VnhD0vFYy9g2WFpi,It Feels So Good,Hear My Cry,5xtqw2B8z8JGfDYi2eAZHI,Sonique,[],67,49,,Other,[],other
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6q4aoWgTQ8td2AvqQXuFqm,Take A Picture,Title Of Record (Expanded Edition),01WjpKiWVNurV5hjIadB8C,Filter,"['alternative metal', 'alternative rock', 'grunge', 'industrial metal', 'nu metal', 'post-grunge']",66,53,alternative metal,alternative metal,"['alternative metal', 'alternative rock', 'grunge', 'industrial metal', 'nu metal', 'post-grunge']",rock
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5s4catxeZsaWFnOrvrXZHf,That's the Way It Is,The Very Best of Celine Dion,4S9EykWXhStSc15wEx8QFK,CÃ©line Dion,['canadian pop'],66,72,canadian pop,canadian pop,['canadian pop'],canadian pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7JKEA8xYDoFp4q0QBW2PGg,Shackles (Praise You),Go Get It,12Kgt2eahvxNWhD5PnSUde,Mary Mary,"['gospel', 'gospel r&b']",66,51,gospel,Other,"['gospel', 'gospel r&b']",r&b
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5bGmuxShUba9maPswDnhCs,What a Girl Wants,Christina Aguilera (Expanded Edition),1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,"['dance pop', 'pop']",66,75,dance pop,dance pop,"['dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5Aa33rAPkp7f7l1aVqsHO8,Fool Again,Westlife,5Z1CCuBsyhEHngq3U5IraY,Westlife,['boy band'],65,67,boy band,boy band,['boy band'],other
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,4cKGldbhGJniI8BrB3K6tb,Everything You Want,Everything You Want,6Hizgjo92FnMp8wGaRUNTn,Vertical Horizon,"['neo mellow', 'pop rock', 'post-grunge']",65,49,neo mellow,neo mellow,"['neo mellow', 'pop rock', 'post-grunge']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1sjrDQXqAa9V07FjKIlAQ4,Hemorrhage (In My Hands),Something Like Human,0EyuKHE1AeE9lWUF8mzKVp,Fuel,"['alternative metal', 'nu metal', 'post-grunge']",64,54,alternative metal,alternative metal,"['alternative metal', 'nu metal', 'post-grunge']",metal
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,4l1MNtoCiTxBwf6yxD7kFd,Born to Make You Happy,...Baby One More Time (Digital Deluxe Version),26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop']",63,78,dance pop,dance pop,"['dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,4Do68W4FWO2hRAJCzG1lus,I Turn to You,Christina Aguilera (Expanded Edition),1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,"['dance pop', 'pop']",63,75,dance pop,dance pop,"['dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,0s46SltT4On0Z6kglK1I5c,I Just Wanna Love U (Give It 2 Me),The Dynasty: Roc La Familia,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",63,82,east coast hip hop,Other,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,3PbHle8KhJp6GuO1jLdEmQ,Be Like That,The Better Life,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",63,69,alternative metal,alternative metal,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",rock
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,4pV49P2v3sxI0XYjUTmOl1,Shalala Lala,The Platinum Album,0cwmNvclzPd8mQnoHuIksj,Vengaboys,"['bubblegum dance', 'eurodance', 'europop']",63,61,bubblegum dance,Other,"['bubblegum dance', 'eurodance', 'europop']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,0UzsDmdpw0Q14KU4hieQss,Fill Me In,Born to Do It,2JyWXPbkqI5ZJa3gwqVa0c,Craig David,['british soul'],63,62,british soul,Other,['british soul'],r&b
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1RS3LStQYhju50eBdD9Uul,Thank God I Found You (feat. Joe & 98Â°),Rainbow,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,"['dance pop', 'pop', 'urban contemporary']",62,76,dance pop,dance pop,"['dance pop', 'pop', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,046MBhhgQJJghnbgZCkaAR,I Need You,I Need You,2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,"['contemporary country', 'country', 'country dawn', 'country road']",62,59,contemporary country,Other,"['contemporary country', 'country', 'country dawn', 'country road']",country
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1vlTMKVV0FxG6CxGTmSY3t,Life Is A Rollercoaster,Ronan,3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,['europop'],61,59,europop,Other,['europop'],pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1uPrIHgYztXSkkcts9jet8,She Bangs - English Version,Sound Loaded,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,"['latin pop', 'mexican pop', 'puerto rican pop']",61,71,latin pop,Other,"['latin pop', 'mexican pop', 'puerto rican pop']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,79EAVfOpzgfHx3IE2BVFQv,Never Be The Same Again,Northern Star,60vX3zLcdKRXvKLITVh5Df,Melanie C,"['dance pop', 'europop', 'talent show']",60,53,dance pop,dance pop,"['dance pop', 'europop', 'talent show']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6PS1YRjdJ5Muakh2oh0UB2,Against All Odds (Take A Look at Me Now) - Mariah Only,Against All Odds (Take A Look at Me Now) EP,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,"['dance pop', 'pop', 'urban contemporary']",61,76,dance pop,dance pop,"['dance pop', 'pop', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2uZwyxrg6VPvlVsvclIfel,Where I Wanna Be,Where I Wanna Be,5KNqYrivNgVCHBssEUSu5B,Donell Jones,"['contemporary r&b', 'r&b', 'urban contemporary']",60,54,contemporary r&b,Other,"['contemporary r&b', 'r&b', 'urban contemporary']",r&b
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,0HNXnhNZZtRZFLhP4hfyCP,Hey Baby (Radio Mix),Hey Baby (Uh Ah),0DR4z5jMA1eqx0CmHBUpkr,DJ Ã–tzi,"['classic schlager', 'oktoberfest', 'schlager']",60,55,classic schlager,Other,"['classic schlager', 'oktoberfest', 'schlager']",other
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6vgN6KGstss0GnBbKlMNK9,The Way You Love Me,Breathe,25NQNriVT2YbSW80ILRWJa,Faith Hill,"['contemporary country', 'country', 'country dawn', 'country road']",60,61,contemporary country,Other,"['contemporary country', 'country', 'country dawn', 'country road']",country
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2N4viTG9njqCa4c46YyWs1,Be With You,Enrique,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,"['dance pop', 'latin pop', 'mexican pop']",60,75,dance pop,dance pop,"['dance pop', 'latin pop', 'mexican pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2WfhlEjoUII31H6imnQdvF,No More,Love Crimes,7liFhc0PDIx8etigqd2WhW,Ruff Endz,"['contemporary r&b', 'r&b']",59,42,contemporary r&b,Other,"['contemporary r&b', 'r&b']",r&b
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6dJ2mSRaKE9ctYw9qWNGWQ,There You Go,Can't Take Me Home (Expanded Edition),1KCSPY1glIKqW2TotWuXOR,P!nk,"['dance pop', 'pop']",59,79,dance pop,dance pop,"['dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,63nkNgHkmfgjElTEnCzKYU,Rise,Rise,7rftfGIYEeZ79sLb58ZBDi,GABRIELLE,"['british soul', 'europop', 'new wave pop']",59,55,british soul,Other,"['british soul', 'europop', 'new wave pop']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,0WHOPmOuQKuu05k4g3UTvk,Wonderful,Songs From An American Movie: Learning How To Smile,694QW15WkebjcrWgQHzRYF,Everclear,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge']",59,57,alternative metal,alternative metal,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2dwhMQsFeHr2S787WxqAqW,You Sang To Me,Marc Anthony,4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,"['latin pop', 'modern salsa', 'salsa', 'tropical']",59,74,latin pop,Other,"['latin pop', 'modern salsa', 'salsa', 'tropical']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7BgUcOjSOlKJXASLgJ6bx1,Bag Lady,Mama's Gun,7IfculRW2WXyzNQ8djX8WX,Erykah Badu,"['afrofuturism', 'alternative r&b', 'neo soul', 'r&b']",59,65,afrofuturism,Other,"['afrofuturism', 'alternative r&b', 'neo soul', 'r&b']",r&b
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6fA7akEuTUL3dW1V0GELaZ,Bent,Mad Season,3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,"['neo mellow', 'pop rock', 'post-grunge']",59,67,neo mellow,neo mellow,"['neo mellow', 'pop rock', 'post-grunge']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1rj0XawWJNisX7SGYexowJ,Gotta Tell You,Gotta Tell You,7L12TqJ0fbwtFljTbwfwRI,Samantha Mumba,"['bubblegum dance', 'europop', 'talent show']",59,42,bubblegum dance,Other,"['bubblegum dance', 'europop', 'talent show']",pop
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,0w07a1vsKahQMM0RnPXHVT,Dancing in the Moonlight,Onka's Big Moka,6xeFne1rkxMhKSW3ipvkdV,Toploader,['british alternative rock'],58,60,british alternative rock,Other,['british alternative rock'],rock
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,4fazGt0v2v2zkzddQOcDZD,Don't Call Me Baby,Don't Call Me Baby,6otgz5gkB40UnWFwTy0VDh,Madison Avenue,"['disco house', 'vocal house']",58,48,disco house,Other,"['disco house', 'vocal house']",edm
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1PmHkalaUHhh0fz23SBHDL,Let's Get Married,J.E. Heartbreak,7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,"['atl hip hop', 'contemporary r&b', 'r&b', 'urban contemporary']",58,60,atl hip hop,atl hip hop,"['atl hip hop', 'contemporary r&b', 'r&b', 'urban contemporary']",r&b
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,3NEzjZbeSCy72Kx1clSYgC,Wifey,Platinum & Gold Collection,2MGT7CYlixSPxAnnkhLpaA,Next,"['boy band', 'contemporary r&b', 'minneapolis sound', 'new jack swing', 'r&b', 'urban contemporary']",58,54,boy band,boy band,"['boy band', 'contemporary r&b', 'minneapolis sound', 'new jack swing', 'r&b', 'urban contemporary']",r&b
