danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_popularity,artist_popularity
-1.6378875908169428,-0.1944569227234669,1.577320600181022,-0.6935972118122493,0.8190145808964151,-0.7941588325159252,-0.8371577833069528,-0.1726286717008918,0.5509914311163518,-1.0980766791144643,1.9143880051585145,1.0235275239232156,1.6316518273947889,1.077905307914666
-1.6024532267030773,1.2375625818979257,-1.4548998983349692,0.4162852391116729,0.8190145808964151,-0.5403104407848474,-0.786868147793482,-0.17450919345825816,3.151911190806978,0.6536825914082586,1.0217960903607102,-1.612196907419939,1.062146701095868,0.1746265176749558
-0.9292003085396313,-1.1956570001070679,0.4746949643570252,-1.5492016997484037,0.8190145808964151,-0.7830160819444406,0.16846897469748803,-0.17450919345825816,0.6841674036972,-1.1288092978955644,0.5920148579941787,0.6701196087304452,-0.15822142668753345,-0.9750010335392211
-0.7378547423247571,1.0373225664212053,-0.6279306714669717,-0.041318958930585105,-1.2209794835465515,-0.4242795153311878,-0.7914293949239098,-0.17450919345825816,0.35177356865312903,-0.5931836562821005,-0.5566277278098931,-0.14257004426410338,1.3875782018381084,0.8315565469401998
-0.35516360989500945,1.4135310803471648,0.7503513733130244,0.45233599000785935,-1.2209794835465515,-0.5512427401819372,-0.6571038997912363,-0.1558694442296713,-0.7275678917823075,1.4307788091589397,1.8878050924967602,-0.5876487082234733,0.24856794924026707,-0.6465360189065991
0.32517618109120916,1.1829516685860928,-0.9035870804229709,-0.56477586194321,0.8190145808964151,-0.34033520367100706,-0.13306494953761616,-0.17301097422690176,-0.8370199852909112,0.7853938147558313,0.03754020833279841,0.7412837729546617,0.16721007405470695,-1.3855823018299984
2.0472862770250755,-0.1944569227234669,-0.07661785355497326,0.7402613204987339,-1.2209794835465515,-0.43872569494693836,-0.6620703551064888,-0.17450919345825816,-1.0634107774004096,0.9873510238887769,-0.5797700727565698,1.379912096413048,1.3875782018381084,1.2421378152309772
0.3676974180278479,0.4183988822204341,0.4746949643570252,0.7099786897459371,0.8190145808964151,-0.7385423255681389,-0.6882076836483837,-0.17450919345825816,-0.5847021771572679,1.34736170103881,-0.6330807640891339,0.890813101046824,-1.1345159289142548,-0.31807100427397716
0.37478429085062104,-0.09130297535667158,-0.07661785355497326,1.0858678524235066,-1.2209794835465515,0.08978374760243078,0.6919034744208881,-0.17450919345825816,-0.14367408894420677,0.8732012969875468,0.6336638355977434,1.1189804090637006,0.7367152003536277,-0.31807100427397716
-1.4323682789565224,0.6186388976971544,-1.4548998983349692,1.210843788863619,0.8190145808964151,-0.4363168599892965,-0.832244928717646,-0.17136993715395113,-0.7862114323241862,-0.09707138167290842,0.0983839321362677,0.7775680687416548,0.980788825910308,0.5852077859657332
-0.8158103433752615,1.0433904456780756,1.577320600181022,0.03655066300517726,-1.2209794835465515,-0.7879672118534686,-0.8100883095298648,-0.174338227532511,0.01596302797505242,0.03463984167466481,-0.778779752697085,0.2837080096394959,0.8994309507247479,-0.31807100427397716
1.8701144564557484,0.2849055385692872,0.7503513733130244,2.155854139022316,0.8190145808964151,-0.1977056823962008,-0.34405622426031773,-0.17450919345825816,-0.02579355676024288,0.37708902237835473,0.4875302489626247,-0.00373289735593841,0.8994309507247479,0.42097527864942225
0.42439240061003286,0.6975213280364685,0.19903855540102594,0.07548547397305866,0.8190145808964151,-0.6733484409705014,-0.8018945339540762,0.27434037102763037,-0.8972439862011042,1.465901802051626,0.20022473650255118,1.817344443778957,0.6553573251680676,-1.2213497945136875
0.0771356322941508,1.146544393044871,0.7503513733130244,-0.17542775226439808,-1.2209794835465515,-0.46283913893608086,-0.8408608676617925,7.768076802154877,0.9451744695177138,1.1058911249015928,0.5954916422115201,-0.19466755792923437,0.6553573251680676,-1.2213497945136875
-1.6662350821080354,0.9645080153387616,1.577320600181022,0.08509900754537479,0.8190145808964151,-0.5743529058777022,-0.7414336365942839,3.9748415828782155,-0.6255617433460408,-0.1014617557844942,-0.6716151224979977,2.0663654667341476,0.49264157479694737,0.010394010358644809
-0.15673117085736213,1.1162049967605194,0.4746949643570252,0.6417226013824914,0.8190145808964151,-0.7681742318195937,-0.37723437078009237,0.16523825094438158,1.525899450092023,0.9127146639918188,0.6714376474590643,0.4758779386065869,0.49264157479694737,-0.5644197652484436
-0.24886051755341268,0.9523722568250209,-0.3522742625109725,0.9036913912281118,0.8190145808964151,-0.5318140251087232,1.0486637799574554,-0.170888226212606,0.06583561346792476,0.42977351171738404,-0.9362491045408264,0.4668896951581992,0.4112836996113873,-1.2213497945136875
-0.6032041586920687,0.5640279843853215,1.0260077822690237,0.6878675625296099,0.8190145808964151,-0.7755929946076924,0.5854782478938821,-0.17450919345825816,-0.059328284070866384,-0.07511951111497955,-0.8840611247784456,0.19049420791152066,0.24856794924026707,0.010394010358644809
